order_id,customer_id,age,account_age_days,customer_segment,country,platform,device_type,payment_method,product_category,avg_order_value_usd,refund_amount_requested_usd,is_high_value_item,discount_used,order_date,return_date,days_to_return,return_reason,total_orders_lifetime,total_returns_lifetime,return_rate_pct,item_returned_opened,return_packaging_intact,photo_evidence_provided,tracking_number_valid,shipping_carrier,address_change_before_delivery,refund_to_different_account,multiple_accounts_flag,customer_support_contacts,previous_dispute_count,wishlist_to_cart_time_hrs,review_left_after_return,abuse_type,abuse_label
ORD2026470,CUST523141,42,37,New,IN,Tablet App,Android,Credit Card,Grocery,148.65,132.26,0,0,2022-11-11,2022-11-22,11,Arrived Late,59,8,13.6,1,1,1,1,OnTrac,0,0,0,1,0,12.0,0,Legitimate,0
ORD2025873,CUST522213,48,141,Gold,IN,Tablet App,MacBook,Credit Card,Toys,115.3,111.07,0,0,2023-04-30,2023-05-01,1,Not As Described,12,3,25.0,1,1,1,0,USPS,1,1,0,5,2,1.7,0,Fraudulent Return,2
ORD2052733,CUST546960,44,544,Platinum,BR,Tablet App,iPad,Credit Card,Sports,310.17,281.41,1,0,2022-04-24,2022-06-07,44,Too Large,36,18,50.0,1,1,0,1,DHL,0,0,0,1,2,2.8,0,Wardrobing,3
ORD2001560,CUST373686,57,1576,Silver,IN,Tablet App,iPhone,Credit Card,Toys,170.23,151.78,0,0,2023-11-27,2023-12-20,23,Changed Mind,35,0,0.0,0,1,1,1,DHL,0,0,0,0,1,28.7,0,Legitimate,0
ORD2005458,CUST338811,61,1320,Gold,US,Tablet App,MacBook,Credit Card,Books,30.19,29.85,0,1,2023-01-15,2023-01-31,16,Arrived Late,40,0,0.0,0,1,0,1,USPS,0,0,0,1,0,49.0,0,Legitimate,0
ORD2018917,CUST923456,42,124,Platinum,US,Mobile App,Android,Credit Card,Books,258.89,243.43,1,1,2022-09-05,2022-09-29,24,Wrong Item Sent,34,2,5.9,1,1,0,1,DHL,0,0,0,0,0,9.9,1,Legitimate,0
ORD2037347,CUST493420,57,2176,Bronze,IN,Web Browser,Android,Gift Card,Grocery,408.25,368.88,1,1,2022-06-22,2022-07-17,25,Found Better Price,46,16,34.8,1,1,0,1,FedEx,0,0,0,4,4,1.5,0,Wardrobing,3
ORD2037009,CUST272927,22,1803,New,US,Tablet App,iPad,Credit Card,Shoes,269.35,260.98,1,0,2023-08-29,2023-09-05,7,Too Small,39,0,0.0,0,1,0,1,OnTrac,0,0,0,0,1,64.8,0,Legitimate,0
ORD2058752,CUST510062,58,1902,Bronze,CA,Web Browser,Windows PC,PayPal,Clothing,186.81,172.53,0,0,2023-09-11,2023-10-02,21,Too Small,42,29,69.0,1,0,0,1,FedEx,0,0,0,3,3,42.1,0,Policy Abuser,1
ORD2049755,CUST214182,32,1035,New,DE,Web Browser,Android,Debit Card,Books,148.5,130.54,0,0,2022-01-19,2022-02-02,14,Not As Described,12,1,8.3,0,1,0,1,FedEx,1,0,0,0,1,45.6,0,Legitimate,0
ORD2005049,CUST803083,23,2424,Bronze,AU,Tablet App,Android,Credit Card,Electronics,237.0,217.45,1,0,2023-05-10,2023-06-05,26,Defective/Broken,34,0,0.0,0,1,0,1,FedEx,0,0,0,0,0,36.9,0,Legitimate,0
ORD2053576,CUST136430,30,2069,Gold,US,Mobile App,Windows PC,Buy Now Pay Later,Clothing,135.73,123.52,0,0,2023-03-31,2023-04-12,12,Too Large,44,0,0.0,0,1,0,1,UPS,1,0,0,1,0,52.7,1,Legitimate,0
ORD2022956,CUST637853,29,2221,Bronze,US,Mobile App,iPhone,Credit Card,Electronics,115.82,104.57,0,0,2023-08-09,2023-09-06,28,Not As Described,69,2,2.9,0,0,0,1,DHL,0,0,0,1,0,21.8,0,Legitimate,0
ORD2050819,CUST861872,69,122,Silver,US,Tablet App,MacBook,Credit Card,Tools,214.3,189.44,1,0,2022-03-09,2022-03-20,11,Changed Mind,6,0,0.0,1,1,0,1,FedEx,0,0,0,0,0,43.9,0,Legitimate,0
ORD2054362,CUST867029,28,1590,Gold,DE,Mobile App,iPhone,Debit Card,Tools,152.55,129.54,0,0,2022-02-20,2022-02-26,6,Too Small,6,0,0.0,0,0,0,1,UPS,0,0,0,0,0,15.9,1,Legitimate,0
ORD2013013,CUST617418,29,1323,Silver,CA,Tablet App,MacBook,Buy Now Pay Later,Clothing,34.15,32.71,0,0,2023-08-16,2023-09-06,21,Wrong Item Sent,67,0,0.0,1,0,0,1,DHL,0,0,0,1,1,52.2,0,Legitimate,0
ORD2013704,CUST363587,45,864,Silver,GB,Tablet App,Windows PC,PayPal,Jewelry,147.88,140.02,0,1,2022-08-09,2022-09-02,24,Found Better Price,42,25,59.5,0,0,0,1,UPS,0,0,1,1,4,46.1,0,Policy Abuser,1
ORD2042330,CUST771036,26,1051,Bronze,US,Web Browser,iPad,Debit Card,Electronics,107.01,106.46,0,1,2022-07-25,2022-08-20,26,Item Not Received,46,21,45.7,1,0,1,1,FedEx,0,0,0,6,5,47.5,0,Policy Abuser,1
ORD2025318,CUST744312,57,1252,Gold,DE,Web Browser,iPhone,Gift Card,Electronics,246.3,243.51,1,0,2023-06-15,2023-06-16,1,Item Not Received,18,9,50.0,0,0,1,0,UPS,0,1,1,1,3,2.4,0,Fraudulent Return,2
ORD2035246,CUST606898,69,140,Silver,US,Web Browser,iPhone,Debit Card,Shoes,56.48,54.86,0,0,2022-04-11,2022-05-01,20,Not As Described,6,0,0.0,1,1,1,1,FedEx,0,0,0,0,0,29.0,0,Legitimate,0
ORD2019725,CUST321973,26,174,New,BR,Mobile App,iPhone,Credit Card,Beauty,64.62,59.47,0,0,2023-11-28,2023-12-02,4,Defective/Broken,17,1,5.9,1,1,0,1,UPS,0,0,0,0,1,52.8,0,Legitimate,0
ORD2048020,CUST672041,22,2439,New,US,Tablet App,MacBook,Credit Card,Shoes,195.57,175.37,0,0,2023-10-18,2023-10-24,6,Changed Mind,38,5,13.2,0,1,0,1,FedEx,0,0,0,0,1,16.8,0,Legitimate,0
ORD2017232,CUST767441,41,780,New,AU,Web Browser,MacBook,Credit Card,Toys,41.28,34.65,0,1,2022-01-01,2022-01-11,10,Too Small,17,1,5.9,0,1,1,1,UPS,0,0,0,1,0,30.6,0,Legitimate,0
ORD2007654,CUST835581,24,2437,Bronze,DE,Mobile App,iPhone,PayPal,Shoes,292.15,271.37,1,0,2022-04-10,2022-04-27,17,Changed Mind,16,0,0.0,1,1,1,1,DHL,0,0,0,1,0,54.5,0,Legitimate,0
ORD2006576,CUST268156,53,1254,Gold,AU,Tablet App,Windows PC,Gift Card,Beauty,284.79,283.42,1,1,2022-06-09,2022-07-10,31,Wrong Item Sent,40,20,50.0,1,0,0,1,FedEx,0,0,0,3,0,4.2,0,Wardrobing,3
ORD2005811,CUST774679,25,486,New,GB,Web Browser,MacBook,Credit Card,Sports,185.21,155.39,0,0,2022-03-12,2022-03-20,8,Quality Issue,9,1,11.1,1,1,0,1,DHL,0,0,0,0,1,1.7,1,Legitimate,0
ORD2022968,CUST454510,65,2289,Gold,CA,Mobile App,iPad,Credit Card,Home & Kitchen,168.43,154.61,0,0,2022-04-20,2022-04-26,6,Changed Mind,104,87,83.7,1,0,0,1,UPS,0,0,0,5,0,2.0,0,Policy Abuser,1
ORD2049425,CUST418229,58,1145,New,US,Tablet App,iPhone,Debit Card,Electronics,94.19,82.36,0,0,2022-05-28,2022-06-24,27,Not As Described,68,0,0.0,1,1,0,1,DHL,0,0,0,0,1,55.0,0,Legitimate,0
ORD2031042,CUST986781,32,1767,Gold,US,Mobile App,iPad,Buy Now Pay Later,Electronics,60.13,50.59,0,0,2022-07-18,2022-07-21,3,Changed Mind,5,0,0.0,1,1,0,1,USPS,0,0,0,1,0,5.2,1,Legitimate,0
ORD2045165,CUST719592,57,622,Bronze,BR,Tablet App,iPhone,Debit Card,Clothing,510.72,494.34,1,0,2022-12-20,2022-12-23,3,Too Large,13,7,53.8,0,1,0,0,FedEx,1,0,0,4,3,4.7,0,Fraudulent Return,2
ORD2025203,CUST365019,66,2120,Platinum,CA,Mobile App,MacBook,Debit Card,Shoes,154.76,143.05,0,0,2022-09-04,2022-09-14,10,Changed Mind,23,0,0.0,0,1,0,1,DHL,0,0,0,0,0,10.9,0,Legitimate,0
ORD2011880,CUST432086,56,345,New,CA,Tablet App,MacBook,Gift Card,Shoes,174.9,155.98,0,0,2023-04-05,2023-05-01,26,Quality Issue,64,4,6.2,0,1,1,1,UPS,0,0,0,0,0,24.1,1,Legitimate,0
ORD2034591,CUST715832,67,1432,New,BR,Mobile App,iPad,Debit Card,Furniture,87.39,86.96,0,1,2022-06-09,2022-06-17,8,Changed Mind,87,52,59.8,0,0,0,1,UPS,0,0,1,2,5,51.6,0,Policy Abuser,1
ORD2018828,CUST760388,48,1092,Gold,GB,Tablet App,Windows PC,PayPal,Electronics,152.56,129.48,0,0,2022-02-09,2022-02-15,6,Gift Duplicate,58,5,8.6,1,1,0,1,DHL,0,0,0,0,1,38.7,1,Legitimate,0
ORD2017781,CUST905893,49,825,Platinum,US,Tablet App,iPhone,Crypto,Tools,244.65,232.99,1,0,2023-05-31,2023-06-04,4,Too Large,50,31,62.0,0,1,1,0,USPS,1,0,0,5,4,3.8,0,Fraudulent Return,2
ORD2055411,CUST223148,42,114,Silver,GB,Mobile App,Windows PC,PayPal,Shoes,88.54,79.58,0,0,2023-09-23,2023-10-11,18,Arrived Late,11,1,9.1,0,1,0,1,DHL,0,0,0,0,1,32.7,1,Legitimate,0
ORD2009381,CUST840528,50,2272,Silver,CA,Web Browser,Windows PC,Buy Now Pay Later,Furniture,330.31,316.29,1,1,2023-02-27,2023-03-02,3,Item Not Received,17,9,52.9,0,0,1,0,OnTrac,0,1,0,2,4,2.3,0,Fraudulent Return,2
ORD2000687,CUST467395,45,1785,Bronze,FR,Web Browser,Android,Buy Now Pay Later,Home & Kitchen,116.63,99.1,0,0,2022-03-05,2022-03-18,13,Wrong Item Sent,42,4,9.5,1,0,0,1,OnTrac,0,0,0,1,1,49.5,0,Legitimate,0
ORD2006555,CUST570797,63,864,Bronze,US,Tablet App,Android,Debit Card,Home & Kitchen,114.44,113.5,0,0,2023-09-13,2023-10-02,19,Defective/Broken,49,6,12.2,0,1,0,1,FedEx,0,0,0,0,0,33.5,1,Legitimate,0
ORD2005529,CUST634042,54,1249,Platinum,US,Web Browser,Android,Gift Card,Clothing,217.67,199.45,1,0,2023-05-05,2023-05-16,11,Arrived Late,49,4,8.2,0,1,0,1,DHL,0,0,0,0,1,58.9,1,Legitimate,0
ORD2013063,CUST876980,65,2493,Gold,GB,Mobile App,iPhone,Buy Now Pay Later,Clothing,502.48,519.18,1,0,2022-10-17,2022-10-20,3,Changed Mind,34,13,38.2,1,1,0,1,USPS,1,0,0,2,1,4.2,0,Fraudulent Return,2
ORD2007891,CUST341604,42,1090,Bronze,US,Tablet App,Android,Credit Card,Home & Kitchen,173.01,143.9,0,0,2022-05-18,2022-05-26,8,Wrong Item Sent,46,3,6.5,0,0,0,1,FedEx,1,0,0,1,1,19.5,1,Legitimate,0
ORD2030242,CUST212654,69,2003,Silver,CA,Tablet App,iPad,Buy Now Pay Later,Jewelry,101.17,85.43,0,0,2023-10-13,2023-11-11,29,Not As Described,11,0,0.0,0,1,1,1,UPS,0,0,0,0,0,39.0,0,Legitimate,0
ORD2050109,CUST866493,18,2096,Silver,IN,Tablet App,Android,PayPal,Electronics,278.49,229.57,1,0,2023-09-09,2023-10-04,25,Arrived Late,18,0,0.0,0,0,0,1,USPS,0,0,0,0,0,68.5,0,Legitimate,0
ORD2027680,CUST915673,42,803,Gold,GB,Web Browser,MacBook,Crypto,Clothing,280.69,270.96,1,0,2022-02-05,2022-03-01,24,Quality Issue,57,7,12.3,1,1,1,1,DHL,0,0,0,0,0,55.9,0,Legitimate,0
ORD2020467,CUST959628,24,713,New,CA,Tablet App,Android,Gift Card,Shoes,405.21,384.62,1,0,2022-05-16,2022-07-09,54,Found Better Price,26,9,34.6,1,1,0,1,FedEx,0,0,0,4,2,3.6,0,Wardrobing,3
ORD2046741,CUST148306,52,1849,Gold,CA,Tablet App,Android,Debit Card,Home & Kitchen,166.4,165.76,0,0,2022-04-11,2022-04-16,5,Wrong Item Sent,8,0,0.0,0,1,0,1,USPS,0,0,0,0,0,5.6,0,Legitimate,0
ORD2043768,CUST142582,36,1359,Bronze,US,Web Browser,Windows PC,Debit Card,Tools,229.41,191.7,1,0,2023-04-20,2023-04-25,5,Arrived Late,4,0,0.0,0,0,0,1,OnTrac,0,0,0,0,1,10.9,0,Legitimate,0
ORD2046519,CUST160540,65,1938,Silver,AU,Tablet App,Android,Crypto,Clothing,76.7,71.38,0,0,2023-11-14,2023-11-26,12,Defective/Broken,62,4,6.5,1,1,0,1,FedEx,0,0,0,0,1,61.4,0,Legitimate,0
ORD2000639,CUST874287,40,1465,Gold,GB,Tablet App,Android,Gift Card,Books,623.4,632.68,1,1,2022-11-23,2022-11-27,4,Item Not Received,21,8,38.1,1,1,0,0,DHL,0,0,1,4,5,2.4,0,Fraudulent Return,2
ORD2008081,CUST843852,18,619,Silver,CA,Web Browser,MacBook,Debit Card,Beauty,393.78,361.89,1,0,2022-12-31,2023-02-13,44,Changed Mind,57,30,52.6,1,1,0,1,DHL,0,0,0,1,5,1.7,0,Wardrobing,3
ORD2009968,CUST436338,55,1073,Platinum,US,Tablet App,MacBook,Debit Card,Clothing,452.09,445.65,1,1,2022-11-08,2022-11-09,1,Item Not Received,36,23,63.9,0,1,1,0,OnTrac,0,1,0,5,1,4.5,0,Fraudulent Return,2
ORD2035977,CUST196696,34,331,New,IN,Web Browser,iPad,PayPal,Clothing,166.26,158.31,0,1,2022-10-30,2022-11-10,11,Not As Described,44,5,11.4,0,1,0,1,DHL,1,0,0,0,0,69.9,0,Legitimate,0
ORD2032048,CUST446147,36,1561,Bronze,US,Tablet App,Windows PC,Credit Card,Sports,44.81,39.58,0,0,2022-12-02,2022-12-26,24,Accidental Order,54,5,9.3,1,1,1,1,UPS,0,0,0,1,1,1.6,0,Legitimate,0
ORD2032507,CUST136264,45,2136,Silver,US,Tablet App,Android,PayPal,Clothing,234.16,232.89,1,0,2022-11-06,2022-11-11,5,Found Better Price,26,3,11.5,0,1,1,1,OnTrac,0,0,0,0,0,20.1,0,Legitimate,0
ORD2004686,CUST640739,58,1688,Bronze,US,Mobile App,iPad,Credit Card,Sports,130.62,126.56,0,0,2023-01-29,2023-02-18,20,Too Large,36,0,0.0,0,1,0,1,DHL,0,0,0,0,0,63.0,0,Legitimate,0
ORD2018478,CUST545894,31,1426,Bronze,BR,Web Browser,iPhone,Debit Card,Home & Kitchen,104.62,86.51,0,1,2023-10-12,2023-11-01,20,Too Small,17,0,0.0,0,1,0,1,USPS,0,0,0,0,0,4.0,0,Legitimate,0
ORD2027519,CUST454081,20,2212,Gold,BR,Web Browser,MacBook,Credit Card,Beauty,155.35,143.13,0,1,2023-03-14,2023-04-11,28,Too Small,38,19,50.0,1,0,0,1,DHL,0,0,1,4,1,25.3,0,Policy Abuser,1
ORD2030479,CUST352469,29,157,Silver,DE,Web Browser,Windows PC,Gift Card,Clothing,158.78,157.61,0,0,2023-11-17,2023-11-22,5,Found Better Price,6,2,33.3,1,1,1,0,USPS,1,0,1,2,5,2.4,0,Fraudulent Return,2
ORD2026068,CUST290395,32,1801,Bronze,BR,Mobile App,Android,PayPal,Electronics,294.73,270.9,1,0,2023-07-23,2023-08-03,11,Wrong Item Sent,6,0,0.0,0,1,0,1,FedEx,0,0,0,0,0,13.9,1,Legitimate,0
ORD2047500,CUST119135,58,970,Silver,DE,Mobile App,Windows PC,Credit Card,Shoes,791.64,794.99,1,0,2023-03-21,2023-03-26,5,Item Not Received,18,12,66.7,1,1,1,0,UPS,0,0,1,3,3,4.5,0,Fraudulent Return,2
ORD2003969,CUST564955,21,1234,Platinum,US,Web Browser,Windows PC,Debit Card,Home & Kitchen,213.63,212.99,1,0,2022-03-24,2022-03-26,2,Not As Described,61,4,6.6,1,1,0,1,DHL,0,0,0,1,0,71.7,0,Legitimate,0
ORD2056843,CUST572547,51,939,Bronze,GB,Web Browser,iPhone,Credit Card,Beauty,170.47,146.41,0,0,2022-09-01,2022-10-01,30,Changed Mind,65,5,7.7,0,1,1,1,DHL,0,0,0,0,1,44.5,0,Legitimate,0
ORD2043774,CUST421153,36,2175,Gold,IN,Tablet App,Windows PC,Debit Card,Beauty,22.21,17.79,0,0,2022-06-25,2022-07-16,21,Too Small,71,9,12.7,0,1,0,1,FedEx,0,0,0,0,0,5.3,1,Legitimate,0
ORD2028538,CUST287123,60,407,New,CA,Mobile App,MacBook,PayPal,Home & Kitchen,157.02,133.68,0,1,2022-07-11,2022-07-14,3,Defective/Broken,47,0,0.0,0,1,0,1,FedEx,0,0,0,0,0,32.1,0,Legitimate,0
ORD2050878,CUST460787,68,248,New,US,Mobile App,iPad,PayPal,Clothing,336.9,346.63,1,0,2022-06-30,2022-07-02,2,Item Not Received,10,5,50.0,0,0,0,1,USPS,0,1,1,4,5,1.1,0,Fraudulent Return,2
ORD2017887,CUST610597,35,31,Gold,US,Tablet App,iPhone,Credit Card,Books,61.31,58.48,0,0,2023-04-16,2023-04-30,14,Changed Mind,61,32,52.5,0,0,0,1,DHL,0,0,1,2,4,49.6,0,Policy Abuser,1
ORD2008758,CUST666833,21,583,Gold,CA,Web Browser,Android,PayPal,Toys,120.61,101.03,0,0,2022-11-10,2022-12-07,27,Not As Described,12,0,0.0,0,0,1,1,FedEx,0,0,0,0,0,18.3,1,Legitimate,0
ORD2026669,CUST869220,53,1100,Bronze,US,Tablet App,Android,PayPal,Shoes,119.08,111.61,0,0,2023-05-31,2023-06-03,3,Gift Duplicate,44,5,11.4,0,1,0,1,DHL,0,0,0,0,1,1.1,0,Legitimate,0
ORD2038355,CUST737381,59,1725,Gold,US,Mobile App,Windows PC,Credit Card,Jewelry,227.1,205.29,1,0,2022-01-24,2022-02-20,27,Gift Duplicate,56,19,33.9,1,1,0,1,DHL,0,0,0,6,0,4.6,0,Wardrobing,3
ORD2052728,CUST209219,36,855,Bronze,AU,Tablet App,iPad,Credit Card,Clothing,130.89,120.75,0,0,2023-03-06,2023-03-19,13,Not As Described,22,0,0.0,1,1,1,1,USPS,0,0,0,0,0,68.5,0,Legitimate,0
ORD2056464,CUST142933,59,781,Gold,US,Tablet App,MacBook,Buy Now Pay Later,Sports,134.39,110.56,0,0,2023-07-02,2023-07-24,22,Not As Described,60,7,11.7,0,1,0,1,USPS,0,0,0,1,0,20.3,0,Legitimate,0
ORD2008426,CUST599379,40,649,Platinum,US,Web Browser,MacBook,Credit Card,Home & Kitchen,417.3,390.72,1,0,2023-06-25,2023-07-24,29,Changed Mind,43,19,44.2,1,0,0,1,UPS,0,0,0,3,2,2.5,1,Wardrobing,3
ORD2046986,CUST608667,29,2016,Gold,US,Mobile App,Android,Credit Card,Clothing,168.58,163.71,0,0,2023-04-06,2023-04-09,3,Not As Described,43,4,9.3,1,1,1,1,USPS,0,0,0,1,1,53.2,0,Legitimate,0
ORD2019609,CUST331434,29,1001,New,US,Web Browser,iPhone,Debit Card,Tools,239.51,227.23,1,0,2023-09-10,2023-09-16,6,Wrong Item Sent,55,4,7.3,1,0,0,1,OnTrac,0,0,0,0,0,22.6,1,Legitimate,0
ORD2009573,CUST526778,32,1172,Silver,CA,Tablet App,Windows PC,Credit Card,Jewelry,177.29,143.02,0,0,2023-02-11,2023-03-10,27,Changed Mind,46,6,13.0,0,0,0,1,FedEx,0,0,0,0,1,56.3,1,Legitimate,0
ORD2023380,CUST683653,69,17,New,FR,Web Browser,Windows PC,Gift Card,Shoes,76.89,70.9,0,1,2023-04-24,2023-05-10,16,Changed Mind,34,1,2.9,1,1,1,1,USPS,0,0,0,0,1,8.2,0,Legitimate,0
ORD2014408,CUST675070,70,633,Platinum,AU,Web Browser,iPad,PayPal,Sports,625.32,612.97,1,1,2022-10-25,2022-10-26,1,Wrong Item Sent,32,20,62.5,1,0,1,0,UPS,0,0,0,1,3,1.5,0,Fraudulent Return,2
ORD2008737,CUST901093,60,729,Silver,FR,Web Browser,iPad,Debit Card,Clothing,171.75,158.27,0,0,2022-11-10,2022-12-08,28,Found Better Price,11,0,0.0,1,1,0,1,USPS,0,0,0,1,0,1.7,0,Legitimate,0
ORD2028782,CUST679389,44,750,Gold,US,Mobile App,MacBook,Debit Card,Clothing,245.57,255.03,1,1,2022-06-27,2022-07-01,4,Defective/Broken,22,10,45.5,0,1,1,0,USPS,0,0,1,5,0,1.5,0,Fraudulent Return,2
ORD2027435,CUST835611,46,2230,New,US,Web Browser,iPad,Debit Card,Electronics,37.72,33.27,0,0,2023-06-28,2023-07-18,20,Wrong Item Sent,47,3,6.4,1,1,1,1,DHL,0,0,0,0,1,37.5,0,Legitimate,0
ORD2002957,CUST942109,65,1724,New,FR,Web Browser,iPad,Credit Card,Clothing,158.99,152.13,0,0,2023-05-26,2023-06-25,30,Defective/Broken,6,0,0.0,1,1,1,1,DHL,0,0,0,1,1,71.4,1,Legitimate,0
ORD2009907,CUST789642,35,391,Silver,US,Tablet App,iPad,Credit Card,Shoes,82.69,71.33,0,0,2022-01-20,2022-01-24,4,Too Large,22,1,4.5,1,0,0,1,DHL,0,0,0,1,0,11.0,0,Legitimate,0
ORD2041129,CUST777783,18,422,New,US,Tablet App,iPhone,Credit Card,Toys,54.81,48.94,0,0,2022-05-07,2022-05-23,16,Defective/Broken,38,1,2.6,0,1,1,1,DHL,0,0,0,1,1,36.5,0,Legitimate,0
ORD2052455,CUST588752,51,441,Gold,US,Web Browser,iPad,Debit Card,Jewelry,33.6,32.71,0,1,2023-03-21,2023-04-09,19,Changed Mind,86,63,73.3,1,1,0,1,USPS,0,0,0,1,4,14.7,0,Policy Abuser,1
ORD2034712,CUST631651,32,2476,Bronze,DE,Web Browser,iPad,Debit Card,Sports,190.49,183.32,0,0,2022-08-10,2022-08-25,15,Too Large,51,31,60.8,1,0,0,1,OnTrac,1,0,0,2,1,0.7,0,Policy Abuser,1
ORD2028114,CUST633978,41,999,Gold,IN,Mobile App,iPhone,Debit Card,Home & Kitchen,25.0,21.17,0,0,2022-01-26,2022-02-25,30,Gift Duplicate,26,1,3.8,0,1,0,1,UPS,1,0,0,0,0,16.5,1,Legitimate,0
ORD2043864,CUST614358,50,1147,Bronze,GB,Web Browser,MacBook,Credit Card,Electronics,193.78,158.05,0,1,2022-12-10,2023-01-01,22,Quality Issue,34,0,0.0,0,1,0,1,DHL,0,0,0,0,1,65.3,0,Legitimate,0
ORD2006264,CUST193693,26,1447,Bronze,IN,Web Browser,iPhone,Buy Now Pay Later,Home & Kitchen,292.55,274.8,1,1,2023-06-29,2023-08-01,33,Not As Described,48,12,25.0,1,1,0,1,FedEx,0,0,0,5,5,2.8,0,Wardrobing,3
ORD2007469,CUST831215,64,1101,Bronze,US,Tablet App,Windows PC,Debit Card,Toys,116.08,93.07,0,0,2022-12-01,2022-12-25,24,Too Large,71,5,7.0,1,1,0,1,USPS,0,0,0,1,0,71.7,0,Legitimate,0
ORD2053574,CUST764610,30,440,Silver,IN,Mobile App,iPhone,Buy Now Pay Later,Shoes,85.4,81.32,0,0,2023-08-09,2023-08-20,11,Quality Issue,54,1,1.9,0,1,0,1,OnTrac,1,0,0,0,0,69.3,1,Legitimate,0
ORD2009864,CUST588228,57,1617,Silver,US,Web Browser,MacBook,Debit Card,Beauty,251.24,232.52,1,0,2023-09-29,2023-10-19,20,Too Small,49,6,12.2,1,1,0,1,OnTrac,0,0,0,1,1,59.9,0,Legitimate,0
ORD2058533,CUST268960,50,1769,Gold,CA,Web Browser,Windows PC,Credit Card,Grocery,127.4,104.38,0,0,2023-04-03,2023-04-12,9,Changed Mind,13,1,7.7,0,1,0,1,FedEx,0,0,0,1,0,63.8,0,Legitimate,0
ORD2022581,CUST594231,65,915,Silver,US,Web Browser,MacBook,PayPal,Clothing,121.59,114.23,0,0,2023-08-08,2023-08-18,10,Not As Described,16,1,6.2,0,1,0,1,FedEx,0,0,0,1,1,19.5,0,Legitimate,0
ORD2011328,CUST799385,64,581,Bronze,US,Mobile App,Android,PayPal,Electronics,178.93,168.81,0,1,2022-05-04,2022-05-08,4,Gift Duplicate,43,35,81.4,1,1,0,1,USPS,0,0,0,5,5,33.1,0,Policy Abuser,1
ORD2007250,CUST918825,43,754,Silver,AU,Tablet App,Android,Credit Card,Sports,117.09,108.44,0,0,2022-10-20,2022-11-04,15,Too Large,71,0,0.0,1,1,0,1,USPS,0,0,0,0,0,8.2,0,Legitimate,0
ORD2028241,CUST731219,50,2444,Gold,CA,Web Browser,iPad,Credit Card,Furniture,48.09,42.86,0,1,2022-08-05,2022-08-08,3,Too Small,76,10,13.2,0,0,0,1,USPS,0,0,0,1,0,51.1,0,Legitimate,0
ORD2056113,CUST786241,59,1286,Bronze,CA,Web Browser,MacBook,Gift Card,Shoes,200.48,196.49,1,0,2023-01-08,2023-01-21,13,Too Small,61,7,11.5,0,1,1,1,DHL,0,0,0,0,0,30.0,0,Legitimate,0
ORD2036823,CUST346500,67,1118,Bronze,GB,Tablet App,iPhone,Debit Card,Jewelry,15.03,13.39,0,0,2023-01-22,2023-02-17,26,Changed Mind,71,6,8.5,0,1,0,1,FedEx,0,0,0,1,1,28.0,1,Legitimate,0
ORD2031819,CUST708415,62,598,Bronze,US,Web Browser,iPhone,Buy Now Pay Later,Beauty,595.57,576.67,1,1,2022-04-14,2022-04-18,4,Found Better Price,45,19,42.2,0,1,1,1,FedEx,1,0,0,5,3,0.2,0,Fraudulent Return,2
ORD2022727,CUST538778,28,1855,New,US,Web Browser,iPad,Credit Card,Jewelry,180.49,168.37,0,0,2023-03-25,2023-03-28,3,Quality Issue,56,7,12.5,0,0,0,1,UPS,0,0,0,1,0,36.3,0,Legitimate,0
ORD2055882,CUST312008,61,1775,Bronze,AU,Mobile App,Windows PC,Debit Card,Electronics,229.15,191.5,1,0,2022-05-03,2022-05-12,9,Not As Described,76,6,7.9,0,1,0,1,DHL,0,0,0,0,0,45.9,1,Legitimate,0
ORD2003964,CUST173835,31,355,Gold,US,Mobile App,MacBook,Credit Card,Toys,148.6,145.39,0,1,2022-03-21,2022-03-27,6,Wrong Item Sent,86,70,81.4,1,0,1,1,DHL,0,0,0,2,4,9.9,0,Policy Abuser,1
ORD2046130,CUST919094,27,1179,Gold,US,Web Browser,Android,Debit Card,Books,29.4,27.92,0,0,2022-11-17,2022-12-16,29,Too Large,2,0,0.0,0,1,1,1,FedEx,0,0,0,1,0,47.9,0,Legitimate,0
ORD2004664,CUST495704,37,1537,Silver,DE,Mobile App,Android,PayPal,Clothing,199.52,184.06,0,0,2022-12-17,2023-01-06,20,Wrong Item Sent,115,60,52.2,1,0,0,1,OnTrac,1,0,1,3,2,64.9,0,Policy Abuser,1
ORD2026139,CUST975659,31,449,Silver,US,Web Browser,iPad,Credit Card,Electronics,91.7,83.74,0,1,2023-01-15,2023-02-14,30,Found Better Price,114,55,48.2,1,0,0,1,FedEx,1,0,1,4,2,58.7,0,Policy Abuser,1
ORD2044387,CUST501066,38,2253,New,US,Web Browser,Windows PC,Buy Now Pay Later,Tools,116.77,112.19,0,0,2023-10-11,2023-10-27,16,Wrong Item Sent,64,5,7.8,0,0,1,1,USPS,0,0,0,1,0,62.8,0,Legitimate,0
ORD2056551,CUST485485,67,151,Silver,FR,Web Browser,iPad,Credit Card,Electronics,207.03,205.35,1,0,2023-03-10,2023-03-25,15,Too Small,54,2,3.7,0,1,1,1,UPS,0,0,0,1,0,59.9,0,Legitimate,0
